DateTimeLocal,YearMonthDayHour,EpocSeconds,exposure_begin_datetime,exposure_end_datetime,velocity,velocity_error,stellar_activity1,stellar_activity2,total_counts,brad_doesnt_know,DateTimeUTC,starID,MIDPTFIN,AZ,EL,AZENCPOS,ELENCPOS,AZENCVEL,ELENCVEL,AZFLWERR,ELFLWERR,OUTFILE,OBSNUM,MODE,AVG_FWHM,M5WIND,M5WINDAZ,TAVERAGE,TM1S210,TM2CAIR,OFFSET_AZ,OFFSET_EL,RMSOFFSET_AZ,RMSOFFSET_EL,AVGOFFSET_AZ,AVGOFFSET_EL,HATCHPOS,night_start_temperature,night_start_TM1S210,night_start_TM2CAIR,delta_TAVERAGE,delta_TM1S210,delta_TM2CAIR,wind_dome_angle,starID_corrected
2017-05-03 00:52:11.423999,2017-05-03-00,1493772731.0,2017-05-03T00:50:08.0182,2017-05-03T00:54:21.0226,-2.97,1.16,0.1884,0.0,40163.0,254.0,2017-05-03T07:52:11.424,HD185144_APF.vels,2017-05-03T07:50:07.799999,25.8857,39.905,-78508586.0,-45189183.0,39.0,1733.0,6.0,-16.0,ucsc,156999.0,Guide,21.155,19.0,300.0,17.29,18.02,16.44,-0.34,0.785,0.421,0.7929999999999999,-0.002,-0.003,Open,18.38,17.34,17.96,-1.09,0.6799999999999997,-1.5199999999999996,85.88569999999999,HD185144_APF.vels
2017-05-03 00:57:14.688015,2017-05-03-00,1493773034.0,2017-05-03T00:55:07.0229,2017-05-03T00:59:19.0209,-0.17,1.1,0.1903,0.0,40221.0,252.0,2017-05-03T07:57:14.688,HD185144_APF.vels,2017-05-03T07:55:06.839999,25.8906,40.3372,-78502378.0,-44679792.0,-4.0,1704.0,4.0,45.0,ucsc,157000.0,Guide,20.645,6.0,341.0,17.31,18.01,16.59,0.091,0.462,0.41,0.755,0.001,-0.006,Open,18.38,17.34,17.96,-1.0700000000000005,0.6700000000000017,-1.370000000000001,44.890600000000006,HD185144_APF.vels
2017-05-03 01:02:06.719986,2017-05-03-01,1493773326.0,2017-05-03T01:00:06.0252,2017-05-03T01:04:17.0219,-3.02,1.08,0.1891,0.0,40769.0,252.0,2017-05-03T08:02:06.720,HD185144_APF.vels,2017-05-03T08:00:05.160000,25.8838,40.7694,-78509889.0,-44166426.0,-4.0,1449.0,-30.0,82.0,ucsc,157001.0,Guide,20.408,0.0,270.0,17.32,18.02,16.5,0.127,-0.131,0.39,0.738,0.002,-0.005,Open,18.38,17.34,17.96,-1.0599999999999987,0.6799999999999997,-1.4600000000000009,115.8838,HD185144_APF.vels
2017-05-05 03:16:32.160004,2017-05-05-03,1493954192.0,2017-05-05T03:13:27.1819,2017-05-05T03:19:23.0175,-3.16,1.08,0.1866,0.0,43949.0,356.0,2017-05-05T10:16:32.160,HD185144_APF.vels,2017-05-05T10:13:27.119999,19.679,52.2771,-85832141.0,-30567510.0,-1807.0,1397.0,3.0,-14.0,ucsc,157198.0,Guide,18.982,12.0,326.0,12.93,16.93,11.75,0.434,0.475,0.279,0.468,0.006,0.006999999999999999,Open,20.56,19.86,20.04,-7.629999999999999,-2.93,-8.29,53.678999999999974,HD185144_APF.vels
2017-05-05 03:23:13.055999,2017-05-05-03,1493954593.0,2017-05-05T03:20:10.0115,2017-05-05T03:26:22.0119,0.8,1.04,0.1864,0.0,49898.0,374.0,2017-05-05T10:23:13.056,HD185144_APF.vels,2017-05-05T10:20:08.490000,19.0291,52.7384,-86600179.0,-30022405.0,-1744.0,1352.0,-18.0,-13.0,ucsc,157199.0,Guide,18.282,2.0,325.0,12.85,16.88,11.6,0.103,0.284,0.282,0.419,-0.001,0.001,Open,20.56,19.86,20.04,-7.709999999999999,-2.9800000000000004,-8.44,54.02909999999997,HD185144_APF.vels
2017-05-05 03:31:08.255997,2017-05-05-03,1493955068.0,2017-05-05T03:27:08.3461,2017-05-05T03:37:26.0203,-0.99,1.04,0.1859,0.0,48144.0,618.0,2017-05-05T10:31:08.256,HD185144_APF.vels,2017-05-05T10:27:07.390000,17.9263,53.4379,-87903072.0,-29195966.0,-1988.0,1314.0,-44.0,-31.0,ucsc,157200.0,Guide,18.55,9.0,310.0,12.74,16.76,11.49,-0.211,-0.42,0.332,0.436,-0.001,-0.004,Open,20.56,19.86,20.04,-7.8199999999999985,-3.0999999999999983,-8.549999999999999,67.92630000000003,HD185144_APF.vels
2017-05-05 03:43:52.031979,2017-05-05-03,1493955832.0,2017-05-05T03:38:12.6015,2017-05-05T03:51:13.3558,-1.06,1.02,0.1847,0.0,53658.0,782.0,2017-05-05T10:43:52.032,HD185144_APF.vels,2017-05-05T10:38:11.819999,16.4278,54.2507,-89673267.0,-28235196.0,-2194.0,814.0,5.0,84.0,ucsc,157201.0,Guide,18.196,11.0,314.0,12.51,16.62,11.25,0.153,0.431,0.329,0.459,0.0,-0.002,Open,20.56,19.86,20.04,-8.049999999999999,-3.2399999999999984,-8.79,62.42779999999999,HD185144_APF.vels
2017-05-05 03:56:21.120010,2017-05-05-03,1493956581.0,2017-05-05T03:52:00.1730,2017-05-05T04:02:32.7550,-2.28,1.05,0.18600000000000005,0.0,51798.0,633.0,2017-05-05T10:56:21.120,HD185144_APF.vels,2017-05-05T10:51:59.569999,15.0992,54.8635,-91243147.0,-27511061.0,-2386.0,966.0,-35.0,29.0,ucsc,157202.0,Guide,18.032,11.0,319.0,12.39,16.49,11.27,0.025,-1.162,0.321,0.455,0.0,-0.003,Open,20.56,19.86,20.04,-8.169999999999998,-3.370000000000001,-8.77,56.0992,HD185144_APF.vels
2017-05-05 04:09:14.399984,2017-05-05-04,1493957354.0,2017-05-05T04:03:21.0163,2017-05-05T04:14:48.3505,-0.02,1.02,0.185,0.0,53947.0,689.0,2017-05-05T11:09:14.400,HD185144_APF.vels,2017-05-05T11:03:19.140000,13.5595,55.4691,-93062725.0,-26795070.0,-2581.0,793.0,0.0,66.0,ucsc,157203.0,Guide,17.74,16.0,301.0,12.31,16.35,11.22,-0.091,0.02,0.311,0.461,-0.001,-0.002,Open,20.56,19.86,20.04,-8.249999999999998,-3.509999999999998,-8.819999999999997,72.55950000000001,HD185144_APF.vels
2017-05-15 03:15:17.856002,2017-05-15-03,1494818117.0,2017-05-15T03:13:13.0160,2017-05-15T03:17:25.3910,1.52,0.91,0.1855,0.0,52464.0,252.0,2017-05-15T10:15:17.856,HD185144_APF.vels,2017-05-15T10:15:18.437000,15.7915,54.5549,-90427326.0,-27877619.0,-2347.0,1090.0,0.0,-29.0,ucsc,157999.0,Guide,12.205,8.0,323.0,5.27,8.95,4.14,-0.083,-0.262,0.184,0.387,-0.004,-0.008,Open,11.9,10.41,11.32,-6.630000000000001,-1.4600000000000009,-7.1800000000000015,52.79149999999999,HD185144_APF.vels
2017-05-15 03:20:24.576004,2017-05-15-03,1494818424.0,2017-05-15T03:18:11.0203,2017-05-15T03:22:38.0114,1.84,0.99,0.1846,0.0,52089.0,268.0,2017-05-15T10:20:24.576,HD185144_APF.vels,2017-05-15T10:18:09.990000,15.1724,54.8313,-91161099.0,-27550759.0,-2357.0,1017.0,0.0,-1.0,ucsc,158000.0,Guide,12.613,6.0,330.0,5.33,8.96,4.19,-0.006999999999999999,-0.199,0.209,0.405,0.001,-0.004,Open,11.9,10.41,11.32,-6.57,-1.4499999999999993,-7.13,45.17239999999998,HD185144_APF.vels
2017-05-15 03:25:32.160012,2017-05-15-03,1494818732.0,2017-05-15T03:23:24.0174,2017-05-15T03:27:55.0197,-1.95,0.98,0.1845,0.0,53875.0,272.0,2017-05-15T10:25:32.160,HD185144_APF.vels,2017-05-15T10:23:23.369999,14.5235,55.1022,-91925462.0,-27231702.0,-2541.0,1010.0,1.0,0.0,ucsc,158001.0,Guide,12.725,9.0,297.0,5.36,8.95,4.02,-0.131,-0.71,0.209,0.406,0.002,-0.005,Open,11.9,10.41,11.32,-6.54,-1.4600000000000009,-7.300000000000002,77.52350000000001,HD185144_APF.vels
2017-05-15 03:30:48.384006,2017-05-15-03,1494819048.0,2017-05-15T03:28:40.2558,2017-05-15T03:33:00.0154,-0.37,1.03,0.1837,0.0,53015.0,260.0,2017-05-15T10:30:48.384,HD185144_APF.vels,2017-05-15T10:28:40.190000,13.8827,55.3505,-92683959.0,-26937587.0,-2427.0,913.0,-8.0,17.0,ucsc,158002.0,Guide,12.652,3.0,315.0,5.36,8.95,3.86,0.436,-0.409,0.21600000000000005,0.391,0.001,-0.002,Open,11.9,10.41,11.32,-6.54,-1.4600000000000009,-7.460000000000001,58.8827,HD185144_APF.vels
2017-05-15 03:35:54.240002,2017-05-15-03,1494819354.0,2017-05-15T03:33:46.0430,2017-05-15T03:38:01.0292,0.86,1.02,0.1834,0.0,54519.0,255.0,2017-05-15T10:35:54.240,HD185144_APF.vels,2017-05-15T10:33:45.109999,13.2303,55.585,-93453588.0,-26659884.0,-2542.0,798.0,-3.0,13.0,ucsc,158003.0,Guide,12.472,4.0,323.0,5.38,8.95,4.11,-0.202,-0.54,0.205,0.393,0.001,-0.001,Open,11.9,10.41,11.32,-6.5200000000000005,-1.4600000000000009,-7.21,50.2303,HD185144_APF.vels
2017-05-15 03:40:52.320018,2017-05-15-03,1494819652.0,2017-05-15T03:38:47.0088,2017-05-15T03:42:56.6434,-1.5,1.11,0.1865,0.0,53464.0,251.0,2017-05-15T10:40:52.320,HD185144_APF.vels,2017-05-15T10:38:45.910000,12.5777,55.804,-94224607.0,-26400894.0,-2646.0,818.0,2.0,12.0,ucsc,158004.0,Guide,12.314,4.0,305.0,5.42,8.93,4.21,0.149,0.319,0.204,0.385,0.002,-0.001,Open,11.9,10.41,11.32,-6.48,-1.4800000000000004,-7.11,67.5777,HD185144_APF.vels
2017-05-19 04:04:07.679982,2017-05-19-04,1495166647.0,2017-05-19T04:02:00.9194,2017-05-19T04:06:13.0152,-0.68,0.97,0.1846,0.0,52517.0,254.0,2017-05-19T11:04:07.680,HD185144_APF.vels,2017-05-19T11:01:59.930000,6.9272,57.1283,-100902683.0,-24835409.0,-3009.0,416.0,-5.0,-6.0,ucsc,158221.0,Guide,12.017,5.0,300.0,14.96,14.37,13.78,0.024,-0.381,0.161,0.42,0.002,-0.008,Open,13.21,12.56,12.94,1.75,1.8099999999999987,0.8399999999999999,66.92720000000003,HD185144_APF.vels
2017-05-19 04:09:08.351978,2017-05-19-04,1495166948.0,2017-05-19T04:06:59.3276,2017-05-19T04:11:15.9613,0.46,0.91,0.1843,0.0,53369.0,257.0,2017-05-19T11:09:08.352,HD185144_APF.vels,2017-05-19T11:09:07.799000,6.1453,57.2427,-101827046.0,-24699726.0,-3085.0,830.0,0.0,-85.0,ucsc,158222.0,Guide,11.634,5.0,325.0,14.97,14.4,13.73,-0.102,1.142,0.166,0.459,-0.001,0.002,Open,13.21,12.56,12.94,1.7599999999999998,1.84,0.7900000000000009,41.14530000000003,HD185144_APF.vels
2017-05-19 04:14:03.840015,2017-05-19-04,1495167243.0,2017-05-19T04:12:02.0141,2017-05-19T04:16:05.0146,1.23,1.04,0.185,0.0,52412.0,244.0,2017-05-19T11:14:03.840,HD185144_APF.vels,2017-05-19T11:12:00.519999,5.3901,57.3392,-102719528.0,-24585817.0,-3079.0,352.0,0.0,2.0,ucsc,158223.0,Guide,11.304,2.0,344.0,14.98,14.4,13.62,-0.03,-0.233,0.16899999999999998,0.47,0.001,-0.002,Open,13.21,12.56,12.94,1.7699999999999996,1.84,0.6799999999999997,21.390100000000018,HD185144_APF.vels
2017-05-19 04:18:50.688027,2017-05-19-04,1495167530.0,2017-05-19T04:16:50.1465,2017-05-19T04:20:52.0100,-0.79,0.89,0.1863,0.0,52154.0,242.0,2017-05-19T11:18:50.688,HD185144_APF.vels,2017-05-19T11:16:49.859999,4.6334,57.4228,-103614084.0,-24487478.0,-3151.0,333.0,-1.0,-12.0,ucsc,158224.0,Guide,10.934,5.0,0.0,15.01,14.42,13.68,-0.034,-0.725,0.17,0.475,0.001,-0.005,Open,13.21,12.56,12.94,1.7999999999999992,1.8599999999999997,0.7400000000000002,4.6333999999999955,HD185144_APF.vels
2017-05-19 04:23:30.623986,2017-05-19-04,1495167810.0,2017-05-19T04:21:37.9704,2017-05-19T04:25:27.9176,0.88,1.11,0.18600000000000005,0.0,52993.0,230.0,2017-05-19T11:23:30.624,HD185144_APF.vels,2017-05-19T11:21:36.990000,3.9003,57.4907,-104480863.0,-24406540.0,-3192.0,257.0,7.0,1.0,ucsc,158225.0,Guide,10.593,2.0,350.0,15.01,14.42,13.7,-0.258,0.259,0.168,0.484,-0.001,-0.002,Open,13.21,12.56,12.94,1.7999999999999992,1.8599999999999997,0.7599999999999998,13.900300000000017,HD185144_APF.vels
2017-05-19 04:28:11.423991,2017-05-19-04,1495168091.0,2017-05-19T04:26:13.0132,2017-05-19T04:30:08.0391,-1.26,0.91,0.1856,0.0,54208.0,235.0,2017-05-19T11:28:11.424,HD185144_APF.vels,2017-05-19T11:28:11.115999,3.1488,57.5481,-105368888.0,-24338513.0,-3168.0,203.0,-6.0,-2.0,ucsc,158226.0,Guide,10.366,4.0,321.0,15.01,14.43,13.58,0.124,0.078,0.163,0.491,0.001,-0.001,Open,13.21,12.56,12.94,1.7999999999999992,1.8699999999999992,0.6400000000000006,42.1488,HD185144_APF.vels
2017-05-21 23:42:49.536012,2017-05-21-23,1495410169.0,2017-05-21T23:39:59.8309,2017-05-21T23:45:51.0217,2.26,0.92,0.1862,0.0,52778.0,351.0,2017-05-22T06:42:49.536,HD185144_APF.vels,2017-05-22T06:39:59.220000,25.8886,40.4438,-78504528.0,-44554144.0,54.0,1877.0,63.0,-18.0,ucsc,158390.0,Guide,15.465,6.0,90.0,18.3,17.73,16.87,0.26,0.221,0.192,0.407,0.003,0.002,Open,16.98,17.13,17.14,1.3200000000000005,0.6000000000000014,-0.2699999999999996,-64.1114,HD185144_APF.vels
2017-05-21 23:49:40.800006,2017-05-21-23,1495410580.0,2017-05-21T23:46:36.0186,2017-05-21T23:52:48.3695,0.8,0.93,0.1874,0.0,52137.0,373.0,2017-05-22T06:49:40.800,HD185144_APF.vels,2017-05-22T06:46:35.660000,25.8717,41.0497,-78523879.0,-43838282.0,-87.0,1594.0,-1.0,10.0,ucsc,158391.0,Guide,16.133,7.0,90.0,18.28,17.74,16.77,-0.223,0.108,0.203,0.406,0.002,0.0,Open,16.98,17.13,17.14,1.3000000000000007,0.6099999999999994,-0.37000000000000105,-64.1283,HD185144_APF.vels
2017-05-21 23:56:45.888024,2017-05-21-23,1495411005.0,2017-05-21T23:53:35.0148,2017-05-21T23:59:49.7418,-0.64,0.98,0.1872,0.0,52209.0,376.0,2017-05-22T06:56:45.888,HD185144_APF.vels,2017-05-22T06:53:33.769999,25.8308,41.6595,-78571783.0,-43117664.0,-126.0,1760.0,-1.0,-1.0,ucsc,158392.0,Guide,16.15,7.0,87.0,18.29,17.75,16.79,0.042,0.309,0.209,0.425,0.0,0.0,Open,16.98,17.13,17.14,1.3099999999999987,0.620000000000001,-0.3500000000000014,-61.1692,HD185144_APF.vels
2017-05-22 00:03:43.199983,2017-05-22-00,1495411423.0,2017-05-22T00:00:35.9090,2017-05-22T00:06:58.3342,-1.74,0.97,0.1864,0.0,52109.0,384.0,2017-05-22T07:03:43.200,HD185144_APF.vels,2017-05-22T07:00:34.950000,25.764,42.2798,-78650181.0,-42384663.0,-247.0,1747.0,-1.0,5.0,ucsc,158393.0,Guide,16.276,8.0,94.0,18.3,17.77,16.95,-0.546,0.172,0.206,0.418,0.0,-0.001,Open,16.98,17.13,17.14,1.3200000000000005,0.6400000000000006,-0.19000000000000128,-68.236,HD185144_APF.vels
2017-05-22 00:11:04.704005,2017-05-22-00,1495411864.0,2017-05-22T00:07:45.0119,2017-05-22T00:14:13.0160,1.52,1.01,0.18600000000000005,0.0,52350.0,388.0,2017-05-22T07:11:04.704,HD185144_APF.vels,2017-05-22T07:07:44.279999,25.67,42.9056,-78760835.0,-41645233.0,-307.0,1627.0,6.0,13.0,ucsc,158394.0,Guide,16.334,9.0,90.0,18.32,17.8,16.99,0.012,0.131,0.207,0.425,0.001,-0.001,Open,16.98,17.13,17.14,1.34,0.6700000000000017,-0.15000000000000213,-64.33,HD185144_APF.vels
2017-05-22 00:17:38.687988,2017-05-22-00,1495412258.0,2017-05-22T00:14:58.0122,2017-05-22T00:20:14.0135,0.24,0.98,0.1863,0.0,51820.0,317.0,2017-05-22T07:17:38.688,HD185144_APF.vels,2017-05-22T07:14:57.539999,25.5708,43.4254,-78877585.0,-41032536.0,-360.0,1707.0,3.0,-8.0,ucsc,158395.0,Guide,16.189,8.0,98.0,18.25,17.79,16.89,-0.112,-0.316,0.202,0.421,0.0,-0.001,Open,16.98,17.13,17.14,1.2699999999999996,0.6600000000000001,-0.25,-72.42920000000002,HD185144_APF.vels
2017-05-25 01:43:34.176017,2017-05-25-01,1495676614.0,2017-05-25T01:42:56.0154,2017-05-25T01:46:08.0103,-0.84,0.93,0.1854,0.0,44381.0,193.0,2017-05-25T08:43:34.176,HD185144_APF.vels,2017-05-25T08:42:55.289999,20.9248,51.2642,-84362226.0,-31766652.0,-1644.0,1378.0,3.0,-2.0,ucsc,158590.0,Guide,10.839,6.0,208.0,15.79,17.32,14.24,-0.04,-0.108,0.122,0.249,0.006,0.001,Open,16.73,18.32,16.7,-0.9400000000000012,-1.0,-2.459999999999999,172.9248,HD185144_APF.vels
2017-05-25 01:48:57.311983,2017-05-25-01,1495676937.0,2017-05-25T01:46:54.0182,2017-05-25T01:51:01.0161,1.79,0.92,0.1861,0.0,49837.0,247.0,2017-05-25T08:48:57.312,HD185144_APF.vels,2017-05-25T08:46:53.400000,20.5259,51.6084,-84833440.0,-31359775.0,-1657.0,1373.0,0.0,3.0,ucsc,158591.0,Guide,12.047,6.0,209.0,15.76,17.32,14.1,-0.115,0.188,0.17800000000000002,0.275,0.001,0.003,Open,16.73,18.32,16.7,-0.9700000000000006,-1.0,-2.6,171.52589999999995,HD185144_APF.vels
2017-05-25 01:53:45.888008,2017-05-25-01,1495677225.0,2017-05-25T01:51:46.0097,2017-05-25T01:55:44.0128,-0.45,0.96,0.1851,0.0,50630.0,239.0,2017-05-25T08:53:45.888,HD185144_APF.vels,2017-05-25T08:51:45.549999,20.1237,51.9363,-85308508.0,-30973541.0,-1681.0,1386.0,-12.0,-1.0,ucsc,158592.0,Guide,11.815,1.0,191.0,15.75,17.31,14.2,-0.003,-0.506,0.17800000000000002,0.28800000000000003,0.0,-0.004,Open,16.73,18.32,16.7,-0.9800000000000004,-1.0100000000000016,-2.5,-170.8763,HD185144_APF.vels
2017-05-25 01:58:11.999982,2017-05-25-01,1495677491.0,2017-05-25T01:56:30.8103,2017-05-25T01:59:55.0167,-3.32,1.0,0.1874,0.0,51268.0,206.0,2017-05-25T08:58:12.000,HD185144_APF.vels,2017-05-25T08:56:29.299999,19.7541,52.2193,-85745051.0,-30637641.0,-1796.0,1373.0,4.0,0.0,ucsc,158593.0,Guide,11.453,3.0,97.0,15.73,17.29,14.19,0.102,-0.229,0.17,0.285,0.001,0.0,Open,16.73,18.32,16.7,-1.0,-1.0300000000000011,-2.51,-77.2459,HD185144_APF.vels
2017-05-25 02:02:21.696033,2017-05-25-02,1495677741.0,2017-05-25T02:00:42.0142,2017-05-25T02:04:19.8271,-0.95,0.95,0.188,0.0,50079.0,219.0,2017-05-25T09:02:21.696,HD185144_APF.vels,2017-05-25T09:02:22.207000,19.3498,52.5139,-86222621.0,-30289539.0,-1885.0,1235.0,-5.0,-2.0,ucsc,158594.0,Guide,11.154000000000002,3.0,64.0,15.71,17.28,14.22,-0.014,0.189,0.159,0.28,0.001,-0.002,Open,16.73,18.32,16.7,-1.0199999999999996,-1.0399999999999991,-2.479999999999998,-44.650199999999984,HD185144_APF.vels
2017-05-25 02:07:01.631992,2017-05-25-02,1495678021.0,2017-05-25T02:05:06.0133,2017-05-25T02:08:58.2701,-0.2,0.96,0.1861,0.0,49679.0,232.0,2017-05-25T09:07:01.632,HD185144_APF.vels,2017-05-25T09:07:01.740000,18.9086,52.8179,-86743962.0,-29930127.0,-1878.0,1270.0,-2.0,4.0,ucsc,158595.0,Guide,11.226,4.0,155.0,15.71,17.29,14.13,-0.087,-0.172,0.161,0.298,0.0,-0.001,Open,16.73,18.32,16.7,-1.0199999999999996,-1.0300000000000011,-2.5699999999999985,-136.0914,HD185144_APF.vels
2017-05-29 01:30:25.344005,2017-05-29-01,1496021425.0,2017-05-29T01:28:15.6996,2017-05-29T01:32:42.9331,-0.7,0.97,0.1841,0.0,51763.0,267.0,2017-05-29T08:30:25.344,HD185144_APF.vels,2017-05-29T08:30:25.470999,20.7383,51.4271,-84583209.0,-31572377.0,-1570.0,1347.0,-4.0,6.0,ucsc,158996.0,Guide,11.773,1.0,203.0,18.47,19.21,17.1,0.119,-0.117,0.13,0.25,0.002,0.002,Open,20.52,18.46,20.0,-2.0500000000000007,0.75,-2.8999999999999986,177.73829999999995,HD185144_APF.vels
2017-05-29 01:35:39.839986,2017-05-29-01,1496021739.0,2017-05-29T01:33:28.0160,2017-05-29T01:37:57.0189,-0.85,0.96,0.1848,0.0,51769.0,270.0,2017-05-29T08:35:39.840,HD185144_APF.vels,2017-05-29T08:33:27.380000,20.3006,51.7943,-85099399.0,-31140382.0,-1683.0,1347.0,-2.0,-4.0,ucsc,158997.0,Guide,12.003,0.0,120.0,18.43,19.19,16.92,0.02,-0.34700000000000003,0.133,0.25,0.001,0.0,Open,20.52,18.46,20.0,-2.09,0.7300000000000004,-3.0799999999999983,-99.6994,HD185144_APF.vels
2017-05-29 01:41:40.127994,2017-05-29-01,1496022100.0,2017-05-29T01:38:43.0145,2017-05-29T01:45:23.0162,0.4,0.99,0.1846,0.0,51686.0,400.0,2017-05-29T08:41:40.128,HD185144_APF.vels,2017-05-29T08:38:42.369999,19.6457,52.3005,-85873179.0,-30541966.0,-1795.0,1322.0,2.0,2.0,ucsc,158998.0,Guide,12.159,1.0,194.0,18.38,19.18,16.9,-0.16,-0.067,0.134,0.257,-0.001,0.002,Open,20.52,18.46,20.0,-2.140000000000001,0.7199999999999989,-3.1000000000000014,-174.3543,HD185144_APF.vels
2017-05-29 01:49:29.279985,2017-05-29-01,1496022569.0,2017-05-29T01:46:09.0115,2017-05-29T01:53:11.0182,-0.19,0.94,0.1867,0.0,50641.0,423.0,2017-05-29T08:49:29.280,HD185144_APF.vels,2017-05-29T08:46:08.299999,18.9159,52.8125,-86737220.0,-29935362.0,-1899.0,1289.0,20.0,-4.0,ucsc,158999.0,Guide,11.985,2.0,226.0,18.33,19.16,16.82,-0.01,-0.215,0.131,0.272,0.0,0.002,Open,20.52,18.46,20.0,-2.1900000000000013,0.6999999999999993,-3.18,152.91589999999997,HD185144_APF.vels
2017-05-29 01:58:43.968025,2017-05-29-01,1496023123.0,2017-05-29T01:53:58.0147,2017-05-29T02:04:01.0614,-1.57,0.96,0.1868,0.0,50910.0,604.0,2017-05-29T08:58:43.968,HD185144_APF.vels,2017-05-29T08:53:56.490000,17.8266,53.4944,-88022144.0,-29129297.0,-2136.0,1210.0,21.0,4.0,ucsc,159000.0,Guide,11.683,1.0,270.0,18.23,19.16,16.52,-0.224,0.6920000000000001,0.132,0.29600000000000004,0.0,0.002,Open,20.52,18.46,20.0,-2.289999999999999,0.6999999999999993,-3.4800000000000004,107.82659999999998,HD185144_APF.vels
2017-06-01 23:41:19.680012,2017-06-01-23,1496360479.0,2017-06-01T23:39:47.4560,2017-06-01T23:43:01.0035,-3.17,1.0,0.1978,0.0,26180.0,194.0,2017-06-02T06:41:19.680,HD185144_APF.vels,2017-06-02T06:39:47.400000,25.4508,43.9411,-79019587.0,-40419419.0,-516.0,1787.0,10.0,-43.0,ucsc,159383.0,Guide,20.8,8.0,311.0,13.55,16.77,12.56,-0.309,-0.402,0.383,0.521,-0.014,0.012,Open,18.54,17.27,17.96,-4.989999999999998,-0.5,-5.4,74.45080000000002,HD185144_APF.vels
2017-06-01 23:44:42.719989,2017-06-01-23,1496360682.0,2017-06-01T23:43:48.0056,2017-06-01T23:45:38.0165,-1.01,1.41,0.2106,0.0,10883.0,112.0,2017-06-02T06:44:42.720,HD185144_APF.vels,2017-06-02T06:43:46.119999,25.3932,44.1644,-79087324.0,-40154674.0,-502.0,1489.0,9.0,40.0,ucsc,159384.0,Guide,23.223000000000006,7.0,359.0,13.51,16.75,12.28,-0.545,-0.8009999999999999,0.371,0.443,-0.009000000000000001,0.016,Open,18.54,17.27,17.96,-5.0299999999999985,-0.5199999999999996,-5.6800000000000015,26.393199999999982,HD185144_APF.vels
2017-06-01 23:48:16.128005,2017-06-01-23,1496360896.0,2017-06-01T23:46:24.6725,2017-06-01T23:49:51.0095,-1.55,1.0,0.1913,0.0,29887.0,208.0,2017-06-02T06:48:16.128,HD185144_APF.vels,2017-06-02T06:46:23.130000,25.2919,44.5247,-79206667.0,-39729781.0,-504.0,1656.0,-2.0,7.0,ucsc,159385.0,Guide,21.474,5.0,345.0,13.47,16.72,12.28,0.362,0.374,0.338,0.425,0.001,0.009000000000000001,Open,18.54,17.27,17.96,-5.069999999999999,-0.5500000000000007,-5.6800000000000015,40.2919,HD185144_APF.vels
2017-06-01 23:52:23.231995,2017-06-01-23,1496361143.0,2017-06-01T23:50:38.0147,2017-06-01T23:53:49.7418,0.15,1.09,0.1959,0.0,27480.0,194.0,2017-06-02T06:52:23.232,HD185144_APF.vels,2017-06-02T06:50:36.039999,25.1872,44.8629,-79329502.0,-39330232.0,-531.0,1843.0,14.0,-26.0,ucsc,159386.0,Guide,20.879,9.0,329.0,13.46,16.69,12.28,-0.412,0.311,0.32,0.424,0.0,0.004,Open,18.54,17.27,17.96,-5.079999999999998,-0.5799999999999983,-5.6800000000000015,56.18720000000002,HD185144_APF.vels
2017-06-01 23:56:07.008010,2017-06-01-23,1496361367.0,2017-06-01T23:54:36.0164,2017-06-01T23:57:58.0181,0.53,1.08,0.1935,0.0,30345.0,203.0,2017-06-02T06:56:07.008,HD185144_APF.vels,2017-06-02T06:54:35.170000,25.069000000000006,45.2126,-79469282.0,-38916679.0,-575.0,1654.0,1.0,-23.0,ucsc,159387.0,Guide,20.283,7.0,317.0,13.46,16.67,12.27,-0.496,0.411,0.317,0.423,-0.002,0.006,Open,18.54,17.27,17.96,-5.079999999999998,-0.5999999999999979,-5.690000000000001,68.06900000000002,HD185144_APF.vels
2017-06-02 00:01:10.271985,2017-06-02-00,1496361670.0,2017-06-01T23:58:46.0160,2017-06-02T00:03:43.0058,1.93,0.9,0.185,0.0,53452.0,299.0,2017-06-02T07:01:10.272,HD185144_APF.vels,2017-06-02T06:58:43.970000,24.8878,45.6968,-79682893.0,-38344568.0,-666.0,1713.0,-6.0,17.0,ucsc,159388.0,Guide,19.14,5.0,336.0,13.45,16.64,12.22,-0.161,0.37,0.297,0.406,-0.001,0.003,Open,18.54,17.27,17.96,-5.09,-0.629999999999999,-5.74,48.88779999999997,HD185144_APF.vels
2017-06-15 23:11:53.664003,2017-06-15-23,1497568313.0,2017-06-15T23:10:01.0214,2017-06-15T23:13:48.0121,-0.84,0.94,0.1881,0.0,34197.0,227.0,2017-06-16T06:11:53.664,HD185144_APF.vels,2017-06-16T06:10:00.769999,24.7085,46.1242,-79895184.0,-37839985.0,-742.0,1655.0,-26.0,10.0,ucsc,160378.0,Guide,17.974,10.0,330.0,16.2,17.28,15.44,0.065,0.293,0.342,0.457,0.004,-0.008,Open,17.83,16.87,17.51,-1.629999999999999,0.41000000000000014,-2.070000000000002,54.70850000000002,HD185144_APF.vels
